Variety,Growernr_seeduser,Growernr_seedproducer,Year,Sensitivity,Ares,Mah,DefH,dk,GPS_coord,strains_1,strains_2,strains_3,strains_4,strains_5,strains_6,strains_7,strains_8,strains_9
HZ_24,Grower_173,Grower_94,2022,Tolerant,2.5,SE,SE,0,183569-521034,0,0,7,3,3,0,0,2,0
HZ_56,Grower_182,Grower_49,2023,Susceptible,2.0,SE,A,0,185282-530893,0,0,0,0,0,0,0,0,0
HZ_20,Grower_99,Grower_76,2019,Tolerant,2.5,SE,A,0,192901-599569,0,0,8,3,4,0,0,0,0
HZ_4,Grower_250,Grower_80,2020,Verysusceptible,2.0,SE,SE,0,014145-369258,0,0,8,4,6,0,0,0,0
HZ_20,Grower_40,Grower_112,2021,Tolerant,1.9,SE,SE,0,247160-604804,0,0,8,2,3,0,0,3,0
HZ_20,Grower_59,Grower_1,2023,Tolerant,1.03,SE,E,1,233852-600329,0,0,0,0,0,0,0,0,0
HZ_49,Grower_180,Grower_41,2021,Susceptible,1.1,SE,AF,0,180560-537798,0,0,0,0,0,0,0,0,0
HZ_3,Grower_204,Grower_83,2022,Tolerant,0.3,SE,SE,0,119530-562554,0,0,1,0,1,0,0,3,0
HZ_36,Grower_141,Grower_163,2019,Tolerant,1.5,SE,A,0,159510-579958,0,0,6,1,2,0,0,0,0
HZ_20,Grower_283,Grower_1,2020,Tolerant,2.9,SE,B,0,170839-426939,0,0,7,1,3,0,0,0,0
HZ_3,Grower_162,Grower_144,2020,Tolerant,1.47,SE,A,0,164475-493860,0,0,0,0,0,0,0,0,0
HZ_4,Grower_158,Grower_82,2021,Verysusceptible,0.85,SE,SE,0,180329-499890,0,0,4,2,2,0,0,0,0
HZ_50,Grower_270,Grower_90,2019,Tolerant,3.0,SE,SE,0,084291-400778,0,0,1,0,0,0,0,0,0
HZ_14,Grower_283,Grower_29,2022,Susceptible,2.13,SE,SE,0,171302-427203,0,0,3,1,2,0,0,0,0
HZ_20,Grower_46,Grower_1,2020,Tolerant,1.92,E,E,0,224305-593746,0,0,6,1,2,0,0,0,0
HZ_43,Grower_89,Grower_65,2020,Tolerant,4.2,SE,SE,0,200183-601037,0,0,6,4,3,0,2,0,0
HZ_43,Grower_104,Grower_32,2021,Tolerant,1.5,E,A,1,178878-592711,0,0,6,3,4,1,1,6,1
HZ_3,Grower_202,Grower_83,2020,Tolerant,1.69,PB4,PB4,0,119734-570372,0,0,4,0,1,0,0,0,0
HZ_17,Grower_333,Grower_32,2021,Susceptible,0.8,PB4,SE,0,175035-582469,0,0,8,2,3,0,1,0,1
HZ_5,Grower_132,Grower_42,2020,Susceptible,4.0,SE,E,0,160346-570563,0,0,3,0,1,0,0,0,0
HZ_17,Grower_2,Grower_133,2021,Susceptible,1.15,SE,SE,0,251696-602808,0,0,6,4,3,0,0,3,0
HZ_4,Grower_96,Grower_1,2022,Verysusceptible,1.3,SE,SE,0,181785-586254,0,0,2,2,0,0,1,6,0
HZ_61,Grower_356,Grower_102,2020,Susceptible,1.27,SE,SE,0,101344-476407,0,0,2,0,1,0,0,0,0
HZ_20,Grower_21,Grower_28,2021,Tolerant,1.2,SE,-,0,240723-605960,0,0,4,0,1,0,0,2,0
HZ_61,Grower_374,Grower_58,2020,Susceptible,0.7,SE,A,0,103943-470995,0,0,0,0,0,0,0,0,0
HZ_17,Grower_87,Grower_65,2020,Susceptible,4.56,SE,E,0,203837-592285,0,0,8,4,6,1,1,0,0
HZ_65,Grower_44,Grower_12,2019,Tolerant,1.75,SE,E,0,231420-600860,0,0,6,2,2,0,0,0,0
HZ_26,Grower_187,Grower_113,2021,Tolerant,1.25,SE,E,0,060822-372423,0,0,5,2,2,0,0,4,0
HZ_43,Grower_141,Grower_18,2019,Tolerant,0.8,E,E,0,156285-570326,0,0,1,1,0,0,0,0,0
HZ_40,Grower_181,Grower_11,2022,Tolerant,0.86,SE,SE,0,179284-529699,0,0,8,1,5,0,1,8,0
HZ_47,Grower_282,Grower_99,2019,Verysusceptible,1.52,SE,A,0,227823-441144,0,0,6,5,5,0,1,0,0
HZ_39,Grower_124,Grower_130,2022,Tolerant,1.2,SE,A,1,158753-568392,0,0,0,0,0,0,0,0,0
HZ_39,Grower_77,Grower_133,2019,Tolerant,0.89,E,A,0,205129-599466,0,0,1,0,0,0,3,0,0
HZ_23,Grower_313,Grower_30,2022,Verysusceptible,1.28,E,E,0,230950-603965,0,0,7,2,6,0,0,3,0
HZ_17,Grower_130,Grower_52,2020,Susceptible,0.8,SE,-,0,166052-581964,0,0,7,4,4,0,0,0,0
HZ_7,Grower_130,Grower_66,2019,Tolerant,1.5,E,E,0,166799-582512,0,0,0,0,0,0,0,0,0
HZ_3,Grower_123,Grower_42,2022,Tolerant,0.58,PB4,PB4,0,170998-588303,0,0,0,0,0,0,0,0,0
HZ_3,Grower_190,Grower_146,2021,Tolerant,2.9,SE,E,0,175713-518247,0,0,0,0,0,0,0,0,0
HZ_91,Grower_217,Grower_112,2019,Tolerant,1.85,SE,SE,0,120836-542792,0,0,1,1,0,0,0,0,0
HZ_3,Grower_180,Grower_33,2021,Tolerant,1.4,SE,SE,0,180334-537615,0,0,2,0,1,0,0,2,0
HZ_30,Grower_80,Grower_1,2023,Verysusceptible,0.72,SE,SE,0,200744-600531,0,0,0,0,0,0,0,0,0
HZ_20,Grower_195,Grower_32,2020,Tolerant,2.4,E,E,0,116622-567847,0,0,8,8,5,0,4,0,0
HZ_4,Grower_10,Grower_17,2021,Verysusceptible,1.28,E,E,0,262062-584654,0,0,4,0,1,0,0,0,0
HZ_5,Grower_203,Grower_42,2021,Susceptible,6.03,SE,E,0,233231-439993,0,0,3,0,1,0,0,1,0
HZ_17,Grower_129,Grower_61,2020,Susceptible,0.65,SE,-,0,159245-579565,0,0,8,5,2,0,1,0,0
HZ_24,Grower_18,Grower_24,2021,Tolerant,0.4,PB4,PB4,0,232542-602518,0,0,1,0,0,0,0,1,0
HZ_39,Grower_125,Grower_61,2020,Tolerant,1.15,SE,E,0,162137-579301,0,0,8,0,3,0,0,0,0
HZ_16,Grower_72,Grower_17,2022,Susceptible,1.46,SE,SE,0,223243-598060,0,0,0,0,0,0,0,0,0
HZ_35,Grower_59,Grower_51,2022,Tolerant,0.52,SE,SE,0,233891-599973,0,0,8,1,3,2,8,8,0
HZ_33,Grower_8,Grower_203,2019,Tolerant,1.27,E,AF,0,249886-594928,0,0,0,0,0,0,0,0,0
HZ_20,Grower_200,Grower_90,2021,Tolerant,1.5,SE,SE,0,117442-564679,0,0,4,2,2,0,0,0,0
HZ_66,Grower_59,Grower_2,2019,Verysusceptible,2.25,SE,SE,0,234072-600391,0,0,6,2,2,0,5,0,0
HZ_39,Grower_125,Grower_130,2021,Tolerant,3.05,E,E,0,165834-580752,0,0,6,0,2,1,0,3,0
HZ_20,Grower_279,Grower_2,2022,Tolerant,2.0,SE,SE,0,083263-399336,0,0,5,2,1,0,0,4,1
HZ_3,Grower_394,Grower_71,2019,Tolerant,0.54,SE,A,0,180530-515563,0,0,1,1,0,0,0,0,0
HZ_55,Grower_162,Grower_48,2020,Tolerant,0.82,SE,SE,0,165514-491290,0,0,0,0,0,0,0,0,0
HZ_3,Grower_112,Grower_76,2020,Tolerant,0.39,SE,SE,0,167189-588300,0,0,5,3,3,0,0,0,0
HZ_34,Grower_218,Grower_48,2023,Verysusceptible,0.63,PB4,SE,0,117558-538409,0,0,6,2,2,1,1,2,0
HZ_21,Grower_168,Grower_228,2019,Verysusceptible,2.1,SE,A,1,189642-524110,0,0,0,0,0,0,0,0,0
HZ_3,Grower_142,Grower_66,2021,Tolerant,2.24,SE,SE,0,173237-529274,0,0,1,0,0,0,1,0,1
HZ_3,Grower_316,Grower_2,2022,Tolerant,1.56,SE,SE,0,227015-602426,0,0,2,0,0,0,0,3,0
HZ_20,Grower_332,Grower_116,2020,Tolerant,1.1,SE,-,0,179730-591409,0,0,5,0,2,0,0,0,0
HZ_3,Grower_42,Grower_121,2022,Tolerant,0.3,PB3,PB3,0,247208-600421,0,0,0,0,0,0,0,0,0
HZ_16,Grower_9,Grower_1,2023,Susceptible,1.12,SE,SE,0,263923-581570,0,0,3,0,2,0,0,0,0
HZ_16,Grower_9,Grower_1,2022,Susceptible,2.42,E,E,0,263586-581369,0,0,1,0,1,0,1,1,0
HZ_20,Grower_21,Grower_8,2019,Tolerant,2.7,SE,-,0,239181-604693,0,0,6,5,5,0,0,0,0
HZ_47,Grower_255,Grower_99,2023,Verysusceptible,3.5,SE,SE,0,043294-371860,0,0,7,0,6,3,0,0,0
HZ_51,Grower_105,Grower_132,2019,Susceptible,1.6,PB3,SE,0,121360-570204,0,0,0,0,0,0,0,0,0
HZ_19,Grower_283,Grower_24,2019,Verysusceptible,1.84,SE,A,0,173386-426130,0,0,8,8,5,0,0,0,0
HZ_3,Grower_354,Grower_49,2022,Tolerant,0.79,E,E,0,134795-526077,0,0,3,1,1,0,1,5,0
HZ_46,Grower_156,Grower_33,2023,Susceptible,0.44,SE,AF,0,178804-514333,0,0,1,0,0,0,0,4,0
HZ_3,Grower_122,Grower_58,2021,Tolerant,1.25,SE,-,0,175108-588698,0,0,8,0,3,0,0,5,1
HZ_3,Grower_68,Grower_65,2019,Tolerant,1.12,SE,SE,0,118187-563559,0,0,1,0,0,0,0,0,0
HZ_3,Grower_173,Grower_94,2023,Tolerant,1.0,E,A,0,183085-522509,0,0,0,0,0,0,0,0,0
HZ_43,Grower_351,Grower_147,2021,Tolerant,1.5,S,S,0,132687-539247,0,0,8,0,3,0,0,0,0
HZ_66,Grower_63,Grower_2,2022,Verysusceptible,0.96,SE,SE,0,228180-598345,0,0,4,0,0,0,1,5,1
HZ_3,Grower_330,Grower_58,2021,Tolerant,0.92,SE,SE,0,174392-591081,0,0,8,0,3,0,0,5,1
HZ_17,Grower_93,Grower_42,2021,Susceptible,1.15,S,S,0,188107-596174,0,0,0,0,0,0,0,0,0
HZ_17,Grower_84,Grower_12,2020,Susceptible,1.6,SE,SE,0,196945-597692,0,0,5,1,2,0,0,0,0
HZ_17,Grower_83,Grower_65,2021,Susceptible,0.58,S,SE,0,196291-598358,0,0,7,1,3,0,1,0,0
HZ_16,Grower_282,Grower_32,2019,Susceptible,1.12,SE,A,0,231697-432347,0,0,8,1,3,0,0,0,0
HZ_30,Grower_86,Grower_61,2022,Verysusceptible,0.99,PB4,E,1,198249-600207,0,0,6,0,0,0,0,8,0
HZ_47,Grower_275,Grower_42,2021,Verysusceptible,2.27,SE,A,0,086205-399156,0,0,2,1,1,0,0,1,0
HZ_3,Grower_151,Grower_86,2023,Tolerant,2.13,SE,SE,0,168464-542233,0,0,1,0,1,0,0,1,0
HZ_20,Grower_226,Grower_28,2019,Tolerant,3.0,SE,SE,0,124243-540062,0,0,8,7,4,0,0,0,0
HZ_4,Grower_231,Grower_52,2022,Verysusceptible,0.98,PB4,SE,0,121636-538314,0,0,4,0,1,0,0,0,0
HZ_20,Grower_296,Grower_2,2020,Tolerant,2.02,E,E,0,241754-600829,0,0,0,0,0,0,0,0,0
HZ_3,Grower_15,Grower_110,2022,Tolerant,1.73,SE,SE,0,240871-604016,0,0,1,0,0,0,0,1,1
HZ_49,Grower_161,Grower_41,2022,Susceptible,2.4,E,E,0,159394-490479,0,0,3,1,0,0,1,4,0
HZ_7,Grower_141,Grower_102,2019,Tolerant,1.1,SE,SE,0,158713-580360,0,0,0,0,0,0,0,0,0
HZ_20,Grower_426,Grower_12,2019,Tolerant,1.5,SE,SE,0,134229-536473,0,0,8,4,6,0,0,0,0
HZ_4,Grower_224,Grower_205,2019,Verysusceptible,3.03,E,E,0,124902-531647,0,0,8,1,3,0,0,0,0
HZ_12,Grower_236,Grower_146,2021,Susceptible,3.1,E,E,0,136466-524504,0,0,3,0,1,0,0,2,0
HZ_4,Grower_108,Grower_33,2021,Verysusceptible,0.73,SE,A,1,180617-584807,0,0,6,0,2,0,1,1,0
HZ_30,Grower_115,Grower_40,2022,Verysusceptible,0.63,PB4,SE,0,182977-593899,0,0,0,0,0,0,0,0,0
HZ_3,Grower_134,Grower_75,2023,Tolerant,0.53,PB4,-,0,171069-580547,0,0,1,0,0,0,0,0,0
HZ_5,Grower_300,Grower_83,2022,Susceptible,2.0,E,E,0,243655-606168,0,0,8,5,2,0,0,5,1
HZ_4,Grower_259,Grower_4,2019,Verysusceptible,1.03,SE,A,0,049121-365848,0,0,4,1,1,0,0,0,0
HZ_20,Grower_286,Grower_1,2020,Tolerant,3.19,E,E,0,255180-598543,0,0,2,0,1,0,0,0,0
HZ_34,Grower_218,Grower_32,2022,Verysusceptible,0.42,PB4,SE,0,117618-538893,0,0,7,1,0,1,0,1,0
HZ_33,Grower_8,Grower_203,2019,Tolerant,2.48,E,AF,0,249886-594928,0,0,0,0,0,0,0,0,0
HZ_46,Grower_259,Grower_33,2023,Susceptible,0.71,SE,A,0,051714-361190,0,0,1,0,0,0,0,4,0
HZ_26,Grower_296,Grower_113,2020,Tolerant,2.73,E,E,0,239888-600920,0,0,1,0,0,0,0,0,0
HZ_30,Grower_42,Grower_42,2023,Verysusceptible,2.1,SE,SE,0,247851-600868,0,0,3,0,2,0,0,1,0
HZ_20,Grower_209,Grower_90,2021,Tolerant,1.35,PB4,-,0,130066-543569,0,0,0,0,0,0,0,0,0
HZ_20,Grower_220,Grower_174,2021,Tolerant,0.72,SE,SE,0,129831-543725,0,0,0,0,0,0,0,0,0
HZ_8,Grower_74,Grower_28,2021,Tolerant,0.9,SE,SE,0,227852-595159,0,0,1,0,0,0,0,0,1
HZ_3,Grower_91,Grower_65,2021,Tolerant,0.29,SE,SE,0,199168-599856,0,0,0,0,0,0,0,0,0
HZ_12,Grower_218,Grower_14,2023,Susceptible,0.49,PB4,PB4,0,117558-538409,0,0,1,0,1,0,0,1,0
HZ_3,Grower_138,Grower_42,2023,Tolerant,0.9,SE,A,0,168238-580971,0,0,0,0,0,0,0,0,0
HZ_17,Grower_206,Grower_23,2020,Susceptible,0.6,SE,E,0,113827-565894,0,0,6,4,3,0,1,0,0
HZ_19,Grower_46,Grower_45,2023,Verysusceptible,1.53,E,E,0,221175-591757,0,0,7,3,6,0,0,0,0
HZ_20,Grower_84,Grower_116,2021,Tolerant,1.8,SE,SE,0,196158-598623,0,0,4,1,1,0,0,1,1
HZ_49,Grower_123,Grower_41,2022,Susceptible,1.1,SE,SE,0,170646-588304,0,0,3,1,0,0,1,4,0
HZ_17,Grower_106,Grower_42,2022,Susceptible,0.4,SE,A,0,129651-533305,0,0,2,1,1,1,1,2,0
HZ_4,Grower_3,Grower_1,2023,Verysusceptible,3.04,SE,SE,0,244638-592723,0,0,0,0,0,0,0,0,0
HZ_4,Grower_241,Grower_49,2019,Verysusceptible,1.76,SE,A,1,018108-372998,0,0,7,3,5,0,2,0,0
HZ_3,Grower_141,Grower_75,2020,Tolerant,1.2,E,E,0,156511-570191,0,0,1,0,0,0,0,0,0
HZ_39,Grower_77,Grower_62,2023,Tolerant,1.22,SE,SE,0,205962-598133,0,0,2,0,0,0,1,2,0
HZ_24,Grower_173,Grower_94,2023,Tolerant,4.0,E,E,0,181850-523606,0,0,0,0,0,0,0,0,0
HZ_3,Grower_11,Grower_18,2019,Tolerant,1.1,SE,SE,0,250985-600850,0,0,1,1,0,0,0,0,0
HZ_29,Grower_36,Grower_1,2023,Tolerant,0.95,SE,B,0,245981-608551,0,0,0,0,0,0,0,0,0
HZ_12,Grower_63,Grower_125,2020,Susceptible,3.1,E,A,1,228534-598636,0,0,0,0,0,0,0,0,0
HZ_46,Grower_161,Grower_3,2019,Susceptible,0.4,E,A,0,175285-507941,0,0,3,0,1,0,0,0,0
HZ_29,Grower_403,Grower_83,2019,Tolerant,2.0,PB3,A,0,098173-402877,0,0,1,1,0,0,0,0,0
HZ_42,Grower_93,Grower_66,2021,Verysusceptible,1.5,E,E,0,188107-596174,0,0,4,1,1,0,0,4,0
HZ_5,Grower_15,Grower_185,2020,Susceptible,0.54,E,A,0,237900-602150,0,0,0,0,0,0,0,0,0
HZ_47,Grower_111,Grower_167,2019,Verysusceptible,0.92,SE,A,0,174246-589339,0,0,0,0,0,0,0,0,0
HZ_3,Grower_22,Grower_113,2020,Tolerant,1.0,SE,SE,0,237364-605522,0,0,3,0,1,0,0,0,0
HZ_12,Grower_253,Grower_36,2023,Susceptible,2.6,SE,A,0,055875-408195,0,0,6,2,2,2,1,6,0
HZ_3,Grower_130,Grower_113,2019,Tolerant,1.21,E,A,0,167057-583536,0,0,0,0,0,0,0,0,0
HZ_20,Grower_84,Grower_163,2020,Tolerant,1.6,SE,SE,0,198223-601422,0,0,3,0,1,0,1,0,0
HZ_12,Grower_136,Grower_205,2019,Susceptible,1.55,SE,SE,0,164434-579588,0,0,8,6,6,2,0,0,0
HZ_17,Grower_199,Grower_68,2021,Susceptible,0.36,E,AF,1,117505-563839,0,0,7,8,5,0,8,8,0
HZ_20,Grower_395,Grower_147,2021,Tolerant,0.65,SE,SE,0,117554-565344,0,0,6,4,3,0,0,2,1
HZ_11,Grower_8,Grower_12,2020,Tolerant,1.86,SE,SE,0,247177-595070,0,0,5,0,2,0,0,0,0
HZ_1,Grower_85,Grower_82,2020,Tolerant,3.2,SE,SE,0,214220-593840,0,0,1,0,0,0,0,0,0
HZ_4,Grower_401,Grower_33,2020,Verysusceptible,3.55,SE,A,0,069510-434301,0,0,7,0,3,0,1,0,0
HZ_55,Grower_155,Grower_74,2020,Tolerant,1.9,SE,A,0,172635-524411,0,0,0,0,0,0,0,0,0
HZ_20,Grower_396,Grower_83,2020,Tolerant,2.0,E,E,0,118162-566674,0,0,4,1,1,0,0,0,0
HZ_20,Grower_337,Grower_82,2021,Tolerant,1.92,SE,SE,0,177356-534561,0,0,1,0,0,0,0,0,0
HZ_4,Grower_320,Grower_66,2021,Verysusceptible,2.95,SE,SE,0,210483-591111,0,0,7,0,3,0,1,7,0
HZ_5,Grower_274,Grower_90,2019,Susceptible,0.3,SE,A,0,076366-402859,0,0,0,0,0,0,0,0,0
HZ_12,Grower_187,Grower_61,2022,Susceptible,1.4,SE,A,0,061737-372150,0,0,8,0,0,2,8,8,1
HZ_3,Grower_108,Grower_44,2020,Tolerant,0.25,E,E,0,181114-583184,0,0,4,1,1,0,0,0,0
HZ_3,Grower_157,Grower_82,2023,Tolerant,0.7,SE,E,0,170721-528677,0,0,3,0,2,0,0,1,0
HZ_10,Grower_259,Grower_17,2023,Tolerant,1.8,SE,A,0,050073-363057,0,0,0,0,0,0,0,0,0
HZ_17,Grower_130,Grower_42,2021,Susceptible,2.15,E,E,0,165908-582524,0,0,8,3,4,0,1,0,0
HZ_17,Grower_84,Grower_58,2022,Susceptible,1.5,SE,SE,0,194782-598402,0,0,1,0,0,0,0,2,0
HZ_68,Grower_325,Grower_129,2022,Tolerant,0.91,SE,SE,0,187189-595459,0,0,6,2,2,0,1,2,1
HZ_3,Grower_8,Grower_2,2023,Tolerant,2.35,SE,SE,0,248244-595234,0,0,0,0,0,0,0,0,0
HZ_22,Grower_150,Grower_82,2022,Tolerant,0.92,SE,SE,0,176720-530690,0,0,4,0,2,0,0,3,0
HZ_70,Grower_19,Grower_32,2020,Tolerant,0.93,SE,A,0,242640-602275,0,0,2,2,0,0,0,0,0
HZ_20,Grower_204,Grower_83,2020,Tolerant,3.1,E,E,0,119755-566591,0,0,4,1,1,0,0,0,0
HZ_5,Grower_235,Grower_90,2023,Susceptible,0.5,SE,SE,0,124891-516830,0,0,0,0,0,0,0,0,0
HZ_8,Grower_209,Grower_28,2021,Tolerant,1.0,PB4,PB4,0,130323-543394,0,0,1,0,0,0,0,0,1
HZ_43,Grower_99,Grower_18,2019,Tolerant,0.91,SE,SE,0,187434-594404,0,0,1,1,0,0,0,0,0
HZ_37,Grower_161,Grower_44,2021,Tolerant,1.0,SE,SE,0,161787-490914,0,0,8,8,5,0,0,0,0
HZ_17,Grower_138,Grower_42,2021,Susceptible,1.6,E,E,0,168379-581130,0,0,0,0,0,0,0,0,0
HZ_3,Grower_208,Grower_112,2021,Tolerant,0.94,SE,SE,0,128402-541371,0,0,1,0,0,0,0,1,0
HZ_4,Grower_372,Grower_2,2020,Verysusceptible,1.65,E,E,0,133019-537077,0,0,6,4,3,0,2,0,0
HZ_24,Grower_190,Grower_81,2023,Tolerant,1.75,SE,A,0,175751-517639,0,0,0,0,0,0,0,0,0
HZ_5,Grower_251,Grower_83,2021,Susceptible,2.2,SE,E,0,060576-368754,0,0,2,1,1,0,0,1,0
HZ_20,Grower_46,Grower_28,2023,Tolerant,0.48,E,A,0,223050-592330,0,0,2,1,1,0,0,2,0
HZ_16,Grower_282,Grower_32,2023,Susceptible,1.59,SE,AF,0,232453-434895,0,0,6,0,0,7,0,0,0
HZ_3,Grower_127,Grower_42,2023,Tolerant,0.48,PB4,SE,0,167879-581458,0,0,0,0,0,0,0,0,0
HZ_3,Grower_44,Grower_102,2021,Tolerant,2.1,SE,SE,0,231132-600432,0,0,0,0,0,0,0,1,0
HZ_5,Grower_13,Grower_5,2020,Susceptible,4.6,SE,A,0,246942-593380,0,0,0,0,0,0,0,0,0
HZ_20,Grower_164,Grower_82,2019,Tolerant,1.0,SE,B,0,152769-483337,0,0,1,1,0,0,0,0,0
HZ_4,Grower_166,Grower_117,2019,Verysusceptible,2.0,E,AF,0,168006-500357,0,0,6,2,2,0,0,0,0
HZ_38,Grower_161,Grower_12,2020,Tolerant,1.1,SE,A,0,170599-504553,0,0,1,0,0,0,0,0,0
HZ_43,Grower_197,Grower_65,2022,Tolerant,0.4,PB4,PB4,0,118005-564737,0,0,3,0,3,0,0,1,0
HZ_5,Grower_89,Grower_33,2019,Susceptible,2.3,SE,SE,0,194553-599733,0,0,2,0,1,0,0,0,0
HZ_17,Grower_121,Grower_83,2021,Susceptible,2.0,E,A,1,177960-582216,0,0,6,2,2,0,0,7,0
HZ_20,Grower_204,Grower_147,2020,Tolerant,1.0,E,E,0,120326-566267,0,0,0,0,0,0,0,0,0
HZ_3,Grower_111,Grower_42,2019,Tolerant,2.42,E,E,0,175802-588553,0,0,6,0,2,0,0,0,0
HZ_3,Grower_151,Grower_1,2020,Tolerant,1.2,SE,SE,0,169370-545445,0,0,1,0,0,0,0,0,0
HZ_4,Grower_161,Grower_89,2019,Verysusceptible,2.65,SE,SE,0,183097-506711,0,0,1,1,0,0,0,0,0
HZ_16,Grower_187,Grower_1,2020,Susceptible,4.0,SE,SE,0,058624-378011,0,0,1,2,0,0,0,0,0
HZ_17,Grower_200,Grower_147,2021,Susceptible,1.4,SE,AF,0,117815-572382,0,0,1,0,0,0,0,1,0
HZ_20,Grower_199,Grower_83,2020,Tolerant,0.9,SE,SE,0,117668-563974,0,0,4,0,1,0,0,0,0
HZ_12,Grower_143,Grower_67,2022,Susceptible,1.26,SE,SE,0,177796-527355,0,0,0,0,0,0,0,1,0
HZ_5,Grower_89,Grower_33,2023,Susceptible,1.81,SE,SE,0,198280-600388,0,0,0,0,0,0,0,0,0
HZ_4,Grower_37,Grower_77,2021,Verysusceptible,0.55,PB3,SE,0,247816-607514,0,0,2,0,1,0,0,0,0
HZ_3,Grower_77,Grower_53,2021,Tolerant,1.44,SE,E,0,205941-599993,0,0,1,1,0,0,0,2,0
HZ_11,Grower_5,Grower_12,2022,Tolerant,1.03,SE,SE,0,250817-602923,0,0,0,0,0,0,0,0,0
HZ_50,Grower_130,Grower_3,2019,Tolerant,0.97,SE,-,0,166748-583180,0,0,6,3,4,0,0,0,0
HZ_3,Grower_64,Grower_2,2022,Tolerant,1.5,SE,-,0,225133-600364,0,0,4,0,0,0,1,1,0
HZ_19,Grower_270,Grower_50,2022,Verysusceptible,2.87,SE,SE,0,084307-402538,0,0,6,3,2,0,4,7,4
HZ_64,Grower_375,Grower_75,2021,Tolerant,0.8,SE,SE,0,225378-596310,0,0,4,2,2,0,0,1,0
HZ_1,Grower_1,Grower_1,2023,Tolerant,2.1,SE,SE,0,252718-599256,0,0,0,0,0,0,0,0,0
HZ_5,Grower_17,Grower_20,2019,Susceptible,1.0,SE,SE,0,242020-606079,0,0,0,0,0,0,0,0,0
HZ_22,Grower_43,Grower_33,2023,Tolerant,2.83,SE,A,1,217729-596180,0,0,8,4,3,1,0,4,0
HZ_22,Grower_168,Grower_48,2023,Tolerant,2.5,PB4,PB4,0,189194-525580,0,0,1,0,0,0,0,0,0
HZ_3,Grower_172,Grower_94,2020,Tolerant,3.3,SE,SE,0,176368-522721,0,0,2,1,1,0,0,0,0
HZ_3,Grower_289,Grower_66,2020,Tolerant,0.65,SE,SE,0,275988-581562,0,0,1,0,0,0,0,0,0
HZ_36,Grower_141,Grower_11,2023,Tolerant,2.75,E,E,0,159650-580003,0,0,8,1,4,0,0,3,0
HZ_20,Grower_220,Grower_102,2019,Tolerant,1.1,SE,SE,0,129336-543658,0,0,8,2,3,0,0,0,0
HZ_3,Grower_3,Grower_47,2019,Tolerant,2.12,SE,SE,0,247714-595378,0,0,1,0,0,0,0,0,0
HZ_54,Grower_265,Grower_205,2019,Verysusceptible,0.3,SE,SE,0,179287-529217,0,0,0,0,0,0,0,0,0
HZ_52,Grower_136,Grower_113,2021,Tolerant,1.1,SE,SE,0,167129-581975,0,0,0,0,0,0,0,1,1
HZ_17,Grower_212,Grower_163,2019,Susceptible,1.55,E,E,0,133591-535186,0,0,8,8,5,0,4,0,0
HZ_7,Grower_3,Grower_59,2019,Tolerant,2.91,E,E,0,244704-592722,0,0,0,0,0,0,0,0,0
HZ_20,Grower_199,Grower_90,2022,Tolerant,1.0,E,E,0,117264-563880,0,0,2,0,0,4,0,3,1
HZ_65,Grower_93,Grower_153,2019,Tolerant,0.43,SE,SE,0,188005-595690,0,0,1,0,0,0,0,0,0
HZ_26,Grower_296,Grower_113,2019,Tolerant,2.73,E,B,0,240272-601186,0,0,1,1,0,0,0,0,0
HZ_29,Grower_39,Grower_2,2020,Tolerant,1.1,SE,SE,0,245539-604733,0,0,0,0,0,0,0,0,0
HZ_72,Grower_362,Grower_6,2021,Tolerant,0.8,SE,SE,0,241537-605120,0,0,4,5,2,0,0,1,0
HZ_17,Grower_206,Grower_52,2020,Susceptible,2.5,SE,SE,0,115368-568350,0,0,8,1,3,0,0,0,0
HZ_4,Grower_279,Grower_33,2019,Verysusceptible,4.5,SE,AF,1,088871-408241,0,0,8,8,5,0,8,0,0
HZ_5,Grower_332,Grower_33,2022,Susceptible,1.3,PB4,PB4,0,178919-592277,0,0,0,0,0,0,0,0,0
HZ_66,Grower_59,Grower_2,2020,Verysusceptible,0.56,SE,-,0,233894-600143,0,0,8,5,2,0,6,0,0
HZ_58,Grower_69,Grower_17,2021,Susceptible,0.45,SE,A,1,226184-602357,0,0,6,5,5,0,6,6,0
HZ_2,Grower_348,Grower_6,2022,Tolerant,1.3,SE,SE,0,205286-593309,0,0,1,0,1,0,0,0,0
HZ_4,Grower_159,Grower_89,2021,Verysusceptible,4.2,SE,A,0,169144-490584,0,0,1,0,0,0,0,0,0
HZ_4,Grower_129,Grower_80,2022,Verysusceptible,0.5,E,E,0,159151-579598,0,0,8,6,8,0,0,2,0
HZ_20,Grower_34,Grower_12,2021,Tolerant,1.14,SE,A,0,245193-607079,0,0,7,2,4,0,1,6,1
HZ_3,Grower_325,Grower_44,2020,Tolerant,0.87,E,E,0,186681-595346,0,0,4,1,1,0,0,0,0
HZ_3,Grower_65,Grower_2,2019,Tolerant,1.03,SE,SE,0,225951-603242,0,0,3,2,1,0,0,0,0
HZ_17,Grower_228,Grower_83,2022,Susceptible,1.25,SE,SE,0,123123-540001,0,0,8,4,8,4,0,6,0
HZ_20,Grower_244,Grower_1,2021,Tolerant,1.8,SE,SE,0,046399-362390,0,0,6,0,2,0,1,2,0
